"","species_id","bwg_name","domain","kingdom","phylum","subphylum","class","subclass","ord","subord","family","subfamily","tribe","genus","species","subspecies","functional_group","predation","realm","micro_macro","barcode","names","AS1","AS2","AS3","AS4","BS1","BS2","BS3","BS4","BS5","DM1","DM2","FD1","FD2","FD3","FD4","FD5","FD6","FD7","FD8","FG1","FG2","FG3","FG4","FG5","FG6","LO1","LO2","LO3","LO4","LO5","LO6","LO7","RE1","RE2","RE3","RE4","RE5","RE6","RE7","RE8","RF1","RF2","RF3","RF4","RM1","RM2","RM3","RM4","RM5","MD1","MD2","MD3","MD4","MD5","MD6","MD7","MD8","CP1","CP2","CP3"
643,6571,"Coleoptera.26","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,"scraper","prey","aquatic","macro",NA,"Coleoptera.24;Scirtes sp.",3,3,0,0,0,0,3,0,0,0,3,3,3,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,3,1,0,3,0,0,0,0,3,1,0,3,3,0,0,0,1,0,0,3,0,0,0,1,3
644,6576,"Coleoptera.53","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,"scraper","prey","aquatic","macro",NA,"Scirtidae sp. 0936",3,3,0,0,0,0,3,0,0,0,3,3,3,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,3,1,0,3,0,0,0,0,3,1,0,3,3,0,0,0,1,0,0,3,0,0,0,1,3
645,6581,"Copepoda.2","Eukaryota","Animalia","Arthropoda","Crustacea","Maxillopoda","Copepoda","Copepoda",NA,NA,NA,NA,NA,NA,NA,"filter.feeder","prey","aquatic","micro",NA,"Copepoda sp",3,3,3,3,3,0,0,0,0,3,0,1,1,0,2,0,0,2,0,0,0,0,3,0,1,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0,1,0,0,NA,NA,NA
646,6586,"Copepoda.3","Eukaryota","Animalia","Arthropoda","Crustacea","Maxillopoda","Copepoda","Harpacticoida",NA,NA,NA,NA,NA,NA,NA,"filter.feeder","prey","aquatic","micro",NA,"Harpacticoid",3,3,3,3,3,0,0,0,0,3,0,1,1,0,2,0,0,2,0,0,0,0,3,0,1,0,0,2,0,2,0,0,0,3,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,1,1,0,1,0,0,NA,NA,NA
647,6591,"Copepoda.4","Eukaryota","Animalia","Arthropoda","Crustacea","Maxillopoda","Copepoda","Copepoda",NA,NA,NA,NA,NA,NA,NA,"filter.feeder","prey","aquatic","micro",NA,NA,3,3,3,3,3,0,0,0,0,3,0,1,1,0,2,0,0,2,0,0,0,0,3,0,1,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0,1,0,0,NA,NA,NA
648,6596,"Coleoptera.1","Eukaryota","Animalia","Arthropoda","Crustacea","Maxillopoda","Copepoda","Cyclopoida",NA,"Cyclopidae",NA,NA,"Apocyclops",NA,NA,"filter.feeder","prey","aquatic","micro",NA,"Apocyclops sp",3,3,3,3,3,0,0,0,0,3,0,0,1,0,2,0,0,2,0,0,0,0,3,0,1,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0
649,6601,"Diptera.510","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Forcipomyiinae",NA,"Atrichopogon",NA,NA,"gatherer","prey","aquatic","macro",NA,"CTP - IC1",3,3,3,0,0,3,0,0,0,0,2,3,1,0,3,0,0,0,0,3,0,1,0,0,0,0,0,3,2,1,0,0,0,0,1,3,0,0,0,0,1,0,1,2,3,3,0,0,0,0,3,2,0,0,0,0,0,3,1,0
650,6606,"Diptera.511","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Forcipomyiinae",NA,"Atrichopogon",NA,NA,"gatherer","prey","aquatic","macro",NA,"CTP - IC2",3,3,3,0,0,3,0,0,0,0,2,3,1,0,3,0,0,0,0,3,0,1,0,0,0,0,0,3,2,1,0,0,0,0,1,3,0,0,0,0,1,0,1,2,3,3,0,0,0,0,3,2,0,0,0,0,0,3,1,0
651,6611,"Branchiopoda.4","Eukaryota","Animalia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda","Diplostraca","Cladocera","Chydoridae",NA,NA,"Alona","bromelicola",NA,NA,NA,"aquatic","micro",NA,"Alona;bromelicola",0,0,0,3,3,0,0,0,0,3,0,3,2,0,3,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0
652,6616,"Diptera.512","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Forcipomyiinae",NA,"Atrichopogon",NA,NA,"gatherer","prey","aquatic","macro",NA,"CTP - IC4",3,3,3,0,0,3,0,0,0,0,2,3,1,0,3,0,0,0,0,3,0,1,0,0,0,0,0,3,2,1,0,0,0,0,1,3,0,0,0,0,1,0,1,2,3,3,0,0,0,0,3,2,0,0,0,0,0,3,1,0
653,6621,"Diptera.513","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Forcipomyiinae",NA,"Atrichopogon",NA,NA,"gatherer","prey","aquatic","macro",NA,"CTP - IC6",3,3,3,0,0,3,0,0,0,0,2,3,1,0,3,0,0,0,0,3,0,1,0,0,0,0,0,3,2,1,0,0,0,0,1,3,0,0,0,0,1,0,1,2,3,3,0,0,0,0,3,2,0,0,0,0,0,3,1,0
654,6626,"Diptera.514","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Forcipomyiinae",NA,"Atrichopogon",NA,NA,"gatherer","prey","aquatic","macro",NA,"CTP - IC9",3,3,3,0,0,3,0,0,0,0,2,3,1,0,3,0,0,0,0,3,0,1,0,0,0,0,0,3,2,1,0,0,0,0,1,3,0,0,0,0,1,0,1,2,3,3,0,0,0,0,3,2,0,0,0,0,0,3,1,0
655,6631,"Diptera.515","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Forcipomyiinae",NA,"Atrichopogon",NA,NA,"gatherer","prey","aquatic","macro",NA,"CTP - IC10",3,3,3,0,0,3,0,0,0,0,2,3,1,0,3,0,0,0,0,3,0,1,0,0,0,0,0,3,2,1,0,0,0,0,1,3,0,0,0,0,1,0,1,2,3,3,0,0,0,0,3,2,0,0,0,0,0,3,1,0
656,6636,"Diptera.516","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Forcipomyiinae",NA,"Atrichopogon",NA,NA,"gatherer","prey","aquatic","macro",NA,"CTP - IC8",3,3,3,0,0,3,0,0,0,0,2,3,1,0,3,0,0,0,0,3,0,1,0,0,0,0,0,3,2,1,0,0,0,0,1,3,0,0,0,0,1,0,1,2,3,3,0,0,0,0,3,2,0,0,0,0,0,3,1,0
657,6641,"Diptera.240","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Stratiomyidae",NA,NA,NA,NA,NA,"gatherer","prey","aquatic","macro",NA,"Stratiomyidae sp. 2",0,3,2,0,0,0,3,0,0,0,3,0,3,3,3,0,0,0,0,2,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,2,0,0,3,1,0
658,6646,"Diptera.125","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","macro",NA,"Diptera sp. 5565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,NA,NA,NA
659,6651,"Diptera.117","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Forcipomyiinae",NA,NA,NA,NA,"gatherer","prey","aquatic","macro",NA,"Black headed Christmas tree Diptera sp L;Diptera sp;Diptera sp L",3,3,3,0,3,0,0,0,0,0,2,3,2,0,3,0,0,0,0,3,0,1,0,0,0,0,0,2,2,1,0,0,0,0,1,3,1,0,0,0,1,0,1,2,1,3,0,0,0,0,2,2,0,0,0,0,0,3,1,0
660,6656,"Diptera.118","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","macro",NA,"Bright orange pink Diptera I;Diptera sp;Diptera sp I (orange-pink)",3,3,0,3,3,0,0,0,0,0,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
661,6661,"Diptera.119","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","macro",NA,"Crinkly Diptera sp J;Diptera sp;Diptera sp J",1,3,1,0,0,3,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,3,0,3,0,0,0,0,0,0,0,NA,NA,NA
662,6666,"Branchiopoda.1","Eukaryota","Animalia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda","Diplostraca","Cladocera","Daphnidae",NA,NA,"Ceriodaphnia",NA,NA,"filter.feeder","prey","aquatic","micro",NA,"Ceriodaphnia",0,0,0,3,3,0,0,0,0,3,0,3,2,0,3,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0
663,6671,"Diptera.120","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","macro",NA,"Diptera sp;Diptera sp B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,NA,NA,NA
664,6676,"Diptera.121","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","macro",NA,"Diptera sp;Diptera sp C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,NA,NA,NA
665,6681,"Diptera.122","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","macro",NA,"Diptera sp;Diptera sp F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,NA,NA,NA
666,6686,"Diptera.311","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","macro",NA,"Diptera sp;Diptera sp M;Possible chironomid thingy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,NA,NA,NA
667,6691,"Diptera.312","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae",NA,NA,NA,NA,NA,NA,NA,"aquatic","macro",NA,"Diptera sp;Diptera sp N;Robin's fuzzy chironomid",3,3,3,0,3,0,0,0,0,0,2,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,2,2,0,0,0,2,0,2,0,1,3,0,0,0,0,2,2,0,0,0,0,0,3,1,0
668,6696,"Diptera.313","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","macro",NA,"Diptera sp;Diptera sp O;Jana's striped chironomid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,NA,NA,NA
669,6701,"Diptera.405","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae","Dasyheleniae",NA,NA,NA,NA,NA,NA,"aquatic","macro",NA,"Diptera sp P",3,3,3,0,0,0,3,0,0,0,2,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,2,0,0,0,2,0,2,0,1,3,0,0,0,0,0,2,0,0,0,0,0,3,1,0
670,6706,"Diptera.406","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","macro",NA,"Diptera sp;Diptera sp J3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,NA,NA,NA
671,6711,"Diptera.408","Eukaryota","Animalia","Annelida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","macro",NA,"Diptera sp;Diptera sp J4",3,3,0,3,3,0,0,0,0,0,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
672,6716,"Diptera.221","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","macro",NA,"Pupa_Diptera1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,NA,NA,NA
673,6721,"Diptera.536","Eukarya","Animalia","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Nematocera","Culicidae","Culicinae",NA,"Wyeomyia","edwardsi_or_mulhensi_or_theobaldi",NA,NA,"prey","aquatic","macro",NA,"Phoniomyia_lumped",2,3,3,0,0,0,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,1,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
674,6726,"Odonata.11","Eukarya","Animalia","Arthropoda","Hexapoda","Insecta",NA,"Odonata","Zygoptera","Coenagrionidae",NA,NA,"Leptagrion","bocainense_or_macrurum",NA,NA,"predator","aquatic","macro",NA,"Zygoptera_sp_B_tan",2,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,3
675,6731,"Diptera.537","Eukarya","Animalia","Arthropoda",NA,"Insecta",NA,"Diptera","Nematocera","Culicidae","Culicinae",NA,NA,NA,NA,NA,"prey","aquatic","macro",NA,"Culicidae_lumped",2,3,3,0,0,0,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,3,1,0
676,6736,"Diptera.538","Eukarya","Animalia","Arthropoda",NA,"Insecta",NA,"Diptera","Nematocera","Chironomidae","Chironominae_or_Tanypodinae",NA,NA,NA,NA,NA,"prey","aquatic","macro",NA,"Chironomidae_lumped",3,3,3,0,0,2,2,0,0,3,1,2,2,1,2,0,1,1,2,1,0,1,2,2,2,0,0,1,3,1,0,2,0,0,0,3,1,1,0,0,1,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0
677,6741,"Diptera.539","Eukarya","Animalia","Arthropoda",NA,"Insecta",NA,"Diptera","Nematocera","Ceratopogonidae",NA,NA,NA,NA,NA,NA,"prey","aquatic","macro",NA,"Ceratopogonid_lumped",3,3,3,0,3,0,0,0,0,0,2,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,2,2,0,0,0,2,0,2,0,1,3,0,0,0,0,2,2,0,0,0,0,0,3,1,0
678,6746,"Diptera.540","Eukarya","Animalia","Arthropoda",NA,"Insecta",NA,"Diptera","Nematocera","Culicidae","Culicinae",NA,"Wyeomyia","abebela_or_ccircumcincta_or_melanopus",NA,NA,"prey","aquatic","macro",NA,"Wyeomyia_lumped",2,3,3,0,0,0,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,1,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
679,6751,"Diptera.541","Eukarya","Animalia","Arthropoda",NA,"Insecta",NA,"Diptera","Nematocera","Culicidae","Culicinae",NA,"Culex","daumastocampa_or_jenningsi_or_rejector",NA,NA,"prey","aquatic","macro",NA,"Culex_lumped",2,3,3,0,0,0,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,2,3,0,0,0,0,0,0,0,1,3,1,1,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,3,0,0
680,6756,"Diptera.542","Eukarya","Animalia","Arthropoda",NA,"Insecta",NA,"Diptera","Nematocera","Culicidae","Culicinae",NA,NA,NA,NA,NA,"prey","aquatic","macro",NA,"Culicidae_spp_lumped",2,3,3,0,0,0,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,3,1,0
681,6761,"diptera.543","Eukarya","Animalia","Arthropoda",NA,"Insecta",NA,"Diptera",NA,"Culicidae",NA,NA,"Anopheles_or_Wyeomia_or_Culex",NA,NA,NA,NA,"aquatic","macro",NA,"Non-predatory mosquitoes (5 species: Anophele",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,3,1,0
682,6766,"Acari.7","Eukaryota","Animalia","Arthropoda","Chelicerata","Arachnida","Acari",NA,NA,NA,NA,NA,NA,NA,NA,"piercer","predator","aquatic","micro",NA,"Aquatic mites.sp.2.orange",1,2,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,2,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,3,0,0,3,0,0,0,1,0,0,3,0,0,NA,NA,NA
683,6771,"Oligochaeta.19","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Opisthopora�","Crassiclitellata","Acanthodrilidae",NA,NA,"Eutrigaster",NA,NA,"gatherer","prey","aquatic","macro",NA,"Eutrigaster.sg.Graffia.sp.1",3,3,0,3,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0
684,6776,"Oligochaeta.20","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Lumbricina","Lumbricidae",NA,NA,NA,NA,NA,"gatherer","prey","aquatic","macro",NA,"Lumbricidae.sp.1",3,3,0,3,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0
685,6781,"Oligochaeta.21","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Opisthopora�","Crassiclitellata","Acanthodrilidae",NA,NA,"Neotrigaster","complutensis",NA,"gatherer","prey","aquatic","macro",NA,"Neotrigaster.complutensis",3,3,0,3,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0
686,6786,"Oligochaeta.22","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Opisthopora�","Crassiclitellata","Acanthodrilidae",NA,NA,"Trigaster","yukiyui",NA,"gatherer","prey","aquatic","macro",NA,"Trigaster.yukiyui",3,3,0,3,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0
687,6791,"Oligochaeta.23","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Lumbricina","Lumbricidae",NA,NA,NA,NA,NA,"gatherer","prey","aquatic","macro",NA,"Annelida.Lumbricidae",3,3,0,3,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0
688,6796,"Hirudinea.8","Eukaryota","Animalia","Annelida",NA,"Clitellata","Hirudinea",NA,NA,NA,NA,NA,NA,NA,NA,"engulfer","predator","aquatic","macro",NA,"Hirudinea.sp.1",3,3,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,NA,NA,NA
689,6801,"Coleoptera.65","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Elateridae",NA,NA,"Dipropus",NA,NA,NA,"predator","aquatic","macro",NA,"Coleoptera.Elateridae.Dipropus.sp.l;Dipropus.sp.larva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,3,0,0,0,3,2
690,6806,"Coleoptera.66","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Elateridae",NA,NA,"Dilobitarsus",NA,NA,NA,"predator","terrestrial","macro",NA,"Dilobitarsus.larva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,3,0,0,0,3,2
691,6811,"Coleoptera.67","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Hydrophilidae","Sphaeridiinae",NA,NA,NA,NA,"engulfer","predator","aquatic","macro",NA,"Sphaeridiinae.unknown.larva",3,3,2,2,0,3,0,0,0,0,3,0,0,0,3,0,0,3,1,0,1,0,0,1,3,1,0,3,3,2,0,0,0,0,0,3,1,0,1,0,0,0,0,3,1,1,1,3,0,0,0,0,0,0,3,0,0,0,3,2
692,6821,"Diptera.544","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Cecidomyiidae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"Cecidomyiidae.sp.2",1,3,1,0,0,3,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0
693,6826,"Diptera.545","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Cecidomyiidae",NA,NA,NA,NA,NA,"piercer","predator","aquatic","macro",NA,"Cecidomyiidae.sp.3",1,3,1,0,0,3,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0
694,6831,"Diptera.546","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae",NA,NA,NA,NA,NA,"gatherer","prey","aquatic","macro",NA,"Ceratopogonidae.sp.2.larva",3,3,3,0,3,0,0,0,0,0,2,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,2,2,0,0,0,2,0,2,0,1,3,0,0,0,0,2,2,0,0,0,0,0,3,1,0
695,6836,"Diptera.547","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae",NA,NA,NA,NA,NA,"gatherer","prey","aquatic","macro",NA,"Ceratopogonidae.sp.3.larva",3,3,3,0,3,0,0,0,0,0,2,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,2,2,0,0,0,2,0,2,0,1,3,0,0,0,0,2,2,0,0,0,0,0,3,1,0
696,6841,"Diptera.548","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Ceratopogonidae",NA,NA,NA,NA,NA,"gatherer","prey","aquatic","macro",NA,"Ceratopogonidae.sp.4.larva.blk.hd",3,3,3,0,3,0,0,0,0,0,2,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,2,2,0,0,0,2,0,2,0,1,3,0,0,0,0,2,2,0,0,0,0,0,3,1,0
