species_id,bwg_name,domain,kingdom,phylum,subphylum,class,subclass,ord,subord,family,subfamily,tribe,genus,species,subspecies,functional_group,predation,realm,micro_macro,barcode,AS1,AS2,AS3,AS4,BS1,BS2,BS3,BS4,BS5,DM1,DM2,FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FG1,FG2,FG3,FG4,FG5,FG6,LO1,LO2,LO3,LO4,LO5,LO6,LO7,RE1,RE2,RE3,RE4,RE5,RE6,RE7,RE8,RF1,RF2,RF3,RF4,RM1,RM2,RM3,RM4,RM5,names
4431,Diptera.518,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,aphylactus,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Mcx.) sp6
4436,Diptera.517,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,(Microculex) imitator,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Mcx.) sp1
4441,Diptera.520,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,inimitabilis,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Mcx.) sp11
4446,Diptera.413,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex.) sp. 1;Culicidae JP1
4451,Diptera.443,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,(Microculex) stonei,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Microculex stonei
4456,Acari.1,Eukaryota,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,"NA","NA","NA","NA","NA","NA","NA",NA,piercer,predator,terrestrial,micro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acari sp
4461,Coleoptera.10,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Coleoptera,Adephaga,Dytiscidae,Copelatus,"NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copelatus sp.
4466,Diptera.426,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Toxorhynchites,solstitiales,NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culicidae JP7;Toxorhynchites solstitiales
4471,Diptera.493,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Toxorhynchites,"NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4476,Diptera.531,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Wyeomyia,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wyeomyia (Phon.) sp4
4481,Diptera.530,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Wyeomyia,palmata,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wyeomyia (Phon.) sp1
4486,Diptera.414,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Wyeomyia,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culicidae JP2;Wyeomyia (Phoniomyia) sp.
4491,Diptera.427,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Wyeomyia,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culicidae JP8;Wyeomyia sp.
4496,Diptera.428,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Wyeomyia,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culicidae JP9;Wyeomyia (Phoniomyia) sp. 2
4501,Diptera.100,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex sp. 5549
4506,Diptera.112,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,"NA","NA","NA","NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culicidae sp. 5560
4511,Diptera.306,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Wyeomyia,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wyeomyia sp. 5550
4516,Coleoptera.52,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Coleoptera,Adephaga,Dytiscidae,"NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dytiscidae 2
4521,Diptera.101,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,(Microculex) shopei,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) shopei;Culex sp. A
4526,Diptera.102,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) sp. A;Culex sp. B
4531,Diptera.465,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) sp. B
4536,Diptera.466,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) sp. C
4541,Diptera.103,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,(Microculex) worontzowi,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) worontzowi;Culex sp. C
4546,Diptera.104,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex sp. D
4551,Diptera.105,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,(Microculex) aphylactus,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) aphylactus;Culexsp.  E
4556,Diptera.106,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex sp. F
4561,Diptera.111,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex ukn
4566,Diptera.113,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,(Microculex) davisi,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) davisi;Microculex sp. A
4571,Coleoptera.62,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Coleoptera,Adephaga,Dytiscidae,"NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DYT - IC2
4576,Diptera.284,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Toxorhynchites,"NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toxorhynchites sp. A
4581,Diptera.300,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Wyeomyia,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wyeomyia sp. A
4586,Diptera.454,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) sp. E
4591,Diptera.455,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Runchomyia,frontosa,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rumchomyia frontosa
4596,Diptera.456,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Wyeomyia,(Phoniomyia) pallidoventer,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phoniomyia pallidoventer;Wyeomyia (Phoniomyia) pallidoventer
4601,Diptera.457,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Wyeomyia,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wyeomyia sp. A
4606,Diptera.458,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Wyeomyia,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wyeomyia sp. B
4611,Diptera.459,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,(Microculex) daumasturus,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) daumasturus
4616,Diptera.460,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) sp. D
4621,Diptera.461,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Wyeomyia,forcipenis,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wyeomyia (Spilonympha) forcipenis
4626,Coleoptera.63,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Coleoptera,Adephaga,Dytiscidae,"NA","NA","NA","NA",NA,engulfer,predator,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DYT - IC3
4631,Diptera.462,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,(Microculex) siphanulatus,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) siphanulatus
4636,Diptera.463,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,(Microculex) albipes,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) albipes
4641,Diptera.464,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,(Microculex) carioca,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) carioca
4646,Diptera.467,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,(Microculex) neglectus,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) neglectus
4651,Diptera.373,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,(Microculex) hedys,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex (Microculex) hedys;Culex sp. G
4656,Diptera.374,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex sp. H
4661,Diptera.375,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex sp. I
4666,Diptera.383,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,"NA",Culex,"NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Culex sp. J
4671,Diptera.486,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,"NA","NA","NA","NA",NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pupa Culicidae
4676,Diptera.10,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Diptera,Nematocera,Culicidae,Anophelinae,"NA",Anopheles,bellator,NA,filter.feeder,prey,aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anopheles bellator
4681,Coleoptera.56,Eukaryota,Animalia,Arthropoda,"NA",Insecta,Neoptera,Coleoptera,Polyphaga,Elateridae,"NA","NA","NA","NA",NA,"NA","NA",aquatic,macro,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elateridae sp.
